@HD	VN:1.0	SO:unsorted
@SQ	SN:scaffold539|size1169319	LN:1169319
@SQ	SN:scaffold540|size809748	LN:809748
@SQ	SN:scaffold541|size1414224	LN:1414224
@SQ	SN:scaffold542|size802461	LN:802461
@SQ	SN:scaffold543|size1112178	LN:1112178
@SQ	SN:scaffold544|size1000523	LN:1000523
@SQ	SN:scaffold545|size808993	LN:808993
@SQ	SN:scaffold546|size1208371	LN:1208371
@SQ	SN:scaffold547|size1408668	LN:1408668
@SQ	SN:scaffold548|size1406440	LN:1406440
@SQ	SN:scaffold549|size1445724	LN:1445724
@SQ	SN:scaffold550|size872517	LN:872517
@SQ	SN:scaffold551|size849907	LN:849907
@SQ	SN:scaffold552|size917013	LN:917013
@SQ	SN:scaffold553|size1897821	LN:1897821
@SQ	SN:scaffold554|size761223	LN:761223
@SQ	SN:scaffold555|size859127	LN:859127
@SQ	SN:scaffold556|size944905	LN:944905
@SQ	SN:scaffold557|size763523	LN:763523
@SQ	SN:scaffold558|size1164533	LN:1164533
@SQ	SN:scaffold559|size922706	LN:922706
@SQ	SN:scaffold560|size740505	LN:740505
@SQ	SN:scaffold561|size737139	LN:737139
@SQ	SN:scaffold562|size854888	LN:854888
@SQ	SN:scaffold563|size2122805	LN:2122805
@SQ	SN:scaffold564|size1935976	LN:1935976
@SQ	SN:scaffold565|size1158767	LN:1158767
@SQ	SN:scaffold566|size1294117	LN:1294117
@SQ	SN:scaffold567|size1260668	LN:1260668
@SQ	SN:scaffold568|size720539	LN:720539
@SQ	SN:scaffold569|size719055	LN:719055
@SQ	SN:scaffold570|size715865	LN:715865
@SQ	SN:scaffold571|size1312620	LN:1312620
@SQ	SN:scaffold572|size1018056	LN:1018056
@SQ	SN:scaffold573|size705011	LN:705011
@SQ	SN:scaffold574|size2165873	LN:2165873
@SQ	SN:scaffold575|size687578	LN:687578
@SQ	SN:scaffold576|size1316412	LN:1316412
@SQ	SN:scaffold577|size999196	LN:999196
@SQ	SN:scaffold578|size1145067	LN:1145067
@SQ	SN:scaffold579|size821561	LN:821561
@SQ	SN:scaffold580|size1499413	LN:1499413
@SQ	SN:scaffold581|size1027961	LN:1027961
@SQ	SN:scaffold582|size806452	LN:806452
@SQ	SN:scaffold583|size669347	LN:669347
@SQ	SN:scaffold584|size912278	LN:912278
@SQ	SN:scaffold585|size664012	LN:664012
@SQ	SN:scaffold586|size672253	LN:672253
@SQ	SN:scaffold587|size1305983	LN:1305983
@SQ	SN:scaffold588|size1179378	LN:1179378
@SQ	SN:scaffold589|size656754	LN:656754
@SQ	SN:scaffold590|size1098922	LN:1098922
@SQ	SN:scaffold591|size3190719	LN:3190719
@SQ	SN:scaffold592|size649632	LN:649632
@SQ	SN:scaffold593|size643307	LN:643307
@SQ	SN:scaffold594|size1136162	LN:1136162
@SQ	SN:scaffold595|size640590	LN:640590
@SQ	SN:scaffold596|size1065728	LN:1065728
@SQ	SN:scaffold597|size930265	LN:930265
@SQ	SN:scaffold598|size1588922	LN:1588922
@SQ	SN:scaffold599|size647386	LN:647386
@SQ	SN:scaffold600|size1939934	LN:1939934
@SQ	SN:scaffold601|size635673	LN:635673
@SQ	SN:scaffold602|size1016742	LN:1016742
@SQ	SN:scaffold603|size674026	LN:674026
@SQ	SN:scaffold604|size838105	LN:838105
@SQ	SN:scaffold605|size2055489	LN:2055489
@SQ	SN:scaffold606|size1464279	LN:1464279
@SQ	SN:scaffold607|size816525	LN:816525
@SQ	SN:scaffold608|size650450	LN:650450
@SQ	SN:scaffold609|size798882	LN:798882
@SQ	SN:scaffold610|size612431	LN:612431
@SQ	SN:scaffold611|size602880	LN:602880
@SQ	SN:scaffold612|size670489	LN:670489
@SQ	SN:scaffold613|size597624	LN:597624
@SQ	SN:scaffold614|size1236673	LN:1236673
@SQ	SN:scaffold615|size608163	LN:608163
@SQ	SN:scaffold616|size945486	LN:945486
@SQ	SN:scaffold617|size587399	LN:587399
@SQ	SN:scaffold618|size785803	LN:785803
@SQ	SN:scaffold619|size581002	LN:581002
@SQ	SN:scaffold620|size629052	LN:629052
@SQ	SN:scaffold621|size579997	LN:579997
@SQ	SN:scaffold622|size1125354	LN:1125354
@SQ	SN:scaffold623|size575111	LN:575111
@SQ	SN:scaffold624|size572696	LN:572696
@SQ	SN:scaffold625|size1206768	LN:1206768
@SQ	SN:scaffold626|size565524	LN:565524
@SQ	SN:scaffold627|size1091882	LN:1091882
@SQ	SN:scaffold628|size1121080	LN:1121080
@SQ	SN:scaffold629|size556609	LN:556609
@SQ	SN:scaffold630|size1257476	LN:1257476
@SQ	SN:scaffold631|size551681	LN:551681
@SQ	SN:scaffold632|size909571	LN:909571
@SQ	SN:scaffold633|size549914	LN:549914
@SQ	SN:scaffold634|size913089	LN:913089
@SQ	SN:scaffold635|size708913	LN:708913
@SQ	SN:scaffold636|size598330	LN:598330
@SQ	SN:scaffold637|size540235	LN:540235
@SQ	SN:scaffold638|size538350	LN:538350
@SQ	SN:scaffold639|size534445	LN:534445
@SQ	SN:scaffold640|size813142	LN:813142
@SQ	SN:scaffold641|size882253	LN:882253
@SQ	SN:scaffold642|size1003560	LN:1003560
@SQ	SN:scaffold643|size528176	LN:528176
@SQ	SN:scaffold644|size652667	LN:652667
@SQ	SN:scaffold645|size714553	LN:714553
@SQ	SN:scaffold646|size876070	LN:876070
@SQ	SN:scaffold647|size541761	LN:541761
@SQ	SN:scaffold648|size599245	LN:599245
@SQ	SN:scaffold649|size670069	LN:670069
@SQ	SN:scaffold650|size1826605	LN:1826605
@SQ	SN:scaffold651|size555527	LN:555527
@SQ	SN:scaffold652|size510233	LN:510233
@SQ	SN:scaffold653|size507525	LN:507525
@SQ	SN:scaffold654|size904767	LN:904767
@SQ	SN:scaffold655|size813636	LN:813636
@SQ	SN:scaffold656|size964130	LN:964130
@SQ	SN:scaffold657|size503563	LN:503563
@SQ	SN:scaffold658|size502984	LN:502984
@SQ	SN:scaffold659|size502116	LN:502116
@SQ	SN:scaffold660|size501862	LN:501862
@SQ	SN:scaffold661|size637698	LN:637698
@SQ	SN:scaffold662|size498758	LN:498758
@SQ	SN:scaffold663|size772812	LN:772812
@SQ	SN:scaffold664|size874530	LN:874530
@SQ	SN:scaffold665|size494819	LN:494819
@SQ	SN:scaffold666|size650280	LN:650280
@SQ	SN:scaffold667|size565197	LN:565197
@SQ	SN:scaffold668|size1486489	LN:1486489
@SQ	SN:scaffold669|size648992	LN:648992
@SQ	SN:scaffold670|size970934	LN:970934
@SQ	SN:scaffold671|size893882	LN:893882
@SQ	SN:scaffold672|size581056	LN:581056
@SQ	SN:scaffold673|size480672	LN:480672
@SQ	SN:scaffold674|size478490	LN:478490
@SQ	SN:scaffold675|size1027850	LN:1027850
@SQ	SN:scaffold676|size475252	LN:475252
@SQ	SN:scaffold677|size769135	LN:769135
@SQ	SN:scaffold678|size605567	LN:605567
@SQ	SN:scaffold679|size472767	LN:472767
@SQ	SN:scaffold680|size571063	LN:571063
@SQ	SN:scaffold681|size471378	LN:471378
@SQ	SN:scaffold682|size469155	LN:469155
@SQ	SN:scaffold683|size632767	LN:632767
@SQ	SN:scaffold684|size466136	LN:466136
@SQ	SN:scaffold685|size465637	LN:465637
@SQ	SN:scaffold686|size710779	LN:710779
@SQ	SN:scaffold687|size463941	LN:463941
@SQ	SN:scaffold688|size461416	LN:461416
@SQ	SN:scaffold689|size540564	LN:540564
@SQ	SN:scaffold690|size828464	LN:828464
@SQ	SN:scaffold691|size449712	LN:449712
@SQ	SN:scaffold692|size678396	LN:678396
@SQ	SN:scaffold693|size773873	LN:773873
@SQ	SN:scaffold694|size445807	LN:445807
@SQ	SN:scaffold695|size443794	LN:443794
@SQ	SN:scaffold696|size441457	LN:441457
@SQ	SN:scaffold697|size440529	LN:440529
@SQ	SN:scaffold698|size435815	LN:435815
@SQ	SN:scaffold699|size435106	LN:435106
@SQ	SN:scaffold700|size547474	LN:547474
@SQ	SN:scaffold701|size736315	LN:736315
@SQ	SN:scaffold702|size432395	LN:432395
@SQ	SN:scaffold703|size431017	LN:431017
@SQ	SN:scaffold704|size430229	LN:430229
@SQ	SN:scaffold705|size702310	LN:702310
@SQ	SN:scaffold706|size1133040	LN:1133040
@SQ	SN:scaffold707|size454648	LN:454648
@SQ	SN:scaffold708|size425979	LN:425979
@SQ	SN:scaffold709|size558829	LN:558829
@SQ	SN:scaffold710|size883435	LN:883435
@SQ	SN:scaffold711|size424776	LN:424776
@SQ	SN:scaffold712|size424650	LN:424650
@SQ	SN:scaffold713|size539998	LN:539998
@SQ	SN:scaffold714|size423500	LN:423500
@SQ	SN:scaffold715|size1458711	LN:1458711
@SQ	SN:scaffold716|size432025	LN:432025
@SQ	SN:scaffold717|size902064	LN:902064
@SQ	SN:scaffold718|size605310	LN:605310
@SQ	SN:scaffold719|size628814	LN:628814
@SQ	SN:scaffold720|size726259	LN:726259
@SQ	SN:scaffold721|size511493	LN:511493
@SQ	SN:scaffold722|size438538	LN:438538
@SQ	SN:scaffold723|size410474	LN:410474
@SQ	SN:scaffold724|size890723	LN:890723
@SQ	SN:scaffold725|size541612	LN:541612
@SQ	SN:scaffold726|size449010	LN:449010
@SQ	SN:scaffold727|size403858	LN:403858
@SQ	SN:scaffold728|size403744	LN:403744
@SQ	SN:scaffold729|size724742	LN:724742
@SQ	SN:scaffold730|size403725	LN:403725
@SQ	SN:scaffold731|size402848	LN:402848
@SQ	SN:scaffold732|size424544	LN:424544
@SQ	SN:scaffold733|size849262	LN:849262
@SQ	SN:scaffold734|size495513	LN:495513
@SQ	SN:scaffold735|size397815	LN:397815
@SQ	SN:scaffold736|size557689	LN:557689
@SQ	SN:scaffold737|size394672	LN:394672
@SQ	SN:scaffold738|size523814	LN:523814
@SQ	SN:scaffold739|size542700	LN:542700
@SQ	SN:scaffold740|size581125	LN:581125
@SQ	SN:scaffold741|size423548	LN:423548
@SQ	SN:scaffold742|size689447	LN:689447
@SQ	SN:scaffold743|size380195	LN:380195
@SQ	SN:scaffold744|size380191	LN:380191
@SQ	SN:scaffold745|size377648	LN:377648
@SQ	SN:scaffold746|size374343	LN:374343
@SQ	SN:scaffold747|size373673	LN:373673
@SQ	SN:scaffold748|size372819	LN:372819
@SQ	SN:scaffold749|size463046	LN:463046
@SQ	SN:scaffold750|size425363	LN:425363
@SQ	SN:scaffold751|size370976	LN:370976
@SQ	SN:scaffold752|size369776	LN:369776
@SQ	SN:scaffold753|size439165	LN:439165
@SQ	SN:scaffold754|size366892	LN:366892
@SQ	SN:scaffold755|size533028	LN:533028
@SQ	SN:scaffold756|size365891	LN:365891
@SQ	SN:scaffold757|size1035704	LN:1035704
@SQ	SN:scaffold758|size363098	LN:363098
@SQ	SN:scaffold759|size407610	LN:407610
@SQ	SN:scaffold760|size362462	LN:362462
@SQ	SN:scaffold761|size578227	LN:578227
@SQ	SN:scaffold762|size782614	LN:782614
@SQ	SN:scaffold763|size375439	LN:375439
@SQ	SN:scaffold764|size499125	LN:499125
@SQ	SN:scaffold765|size608714	LN:608714
@SQ	SN:scaffold766|size708778	LN:708778
@SQ	SN:scaffold767|size790079	LN:790079
@SQ	SN:scaffold768|size392761	LN:392761
@SQ	SN:scaffold769|size533055	LN:533055
@SQ	SN:scaffold770|size602353	LN:602353
@SQ	SN:scaffold771|size407135	LN:407135
@SQ	SN:scaffold772|size849910	LN:849910
@SQ	SN:scaffold773|size385207	LN:385207
@SQ	SN:scaffold774|size344133	LN:344133
@SQ	SN:scaffold775|size343564	LN:343564
@SQ	SN:scaffold776|size341869	LN:341869
@SQ	SN:scaffold777|size849153	LN:849153
@SQ	SN:scaffold778|size525708	LN:525708
@SQ	SN:scaffold779|size337963	LN:337963
@SQ	SN:scaffold780|size337445	LN:337445
@SQ	SN:scaffold781|size333994	LN:333994
@SQ	SN:scaffold782|size714398	LN:714398
@SQ	SN:scaffold783|size327653	LN:327653
@SQ	SN:scaffold784|size510985	LN:510985
@SQ	SN:scaffold785|size475886	LN:475886
@SQ	SN:scaffold786|size703237	LN:703237
@SQ	SN:scaffold787|size323643	LN:323643
@SQ	SN:scaffold788|size415908	LN:415908
@SQ	SN:scaffold789|size873224	LN:873224
@SQ	SN:scaffold790|size321934	LN:321934
@SQ	SN:scaffold791|size319181	LN:319181
@SQ	SN:scaffold792|size317145	LN:317145
@SQ	SN:scaffold793|size775873	LN:775873
@SQ	SN:scaffold794|size817386	LN:817386
@SQ	SN:scaffold795|size312888	LN:312888
@SQ	SN:scaffold796|size312709	LN:312709
@SQ	SN:scaffold797|size406293	LN:406293
@SQ	SN:scaffold798|size676337	LN:676337
@SQ	SN:scaffold799|size725141	LN:725141
@SQ	SN:scaffold800|size308924	LN:308924
@SQ	SN:scaffold801|size546348	LN:546348
@SQ	SN:scaffold802|size341333	LN:341333
@SQ	SN:scaffold803|size306446	LN:306446
@SQ	SN:scaffold804|size305704	LN:305704
@SQ	SN:scaffold805|size644044	LN:644044
@SQ	SN:scaffold806|size303405	LN:303405
@SQ	SN:scaffold807|size303029	LN:303029
@SQ	SN:scaffold808|size297026	LN:297026
@SQ	SN:scaffold809|size358756	LN:358756
@SQ	SN:scaffold810|size348134	LN:348134
@SQ	SN:scaffold811|size326697	LN:326697
@SQ	SN:scaffold812|size317475	LN:317475
@SQ	SN:scaffold813|size394277	LN:394277
@SQ	SN:scaffold814|size565867	LN:565867
@SQ	SN:scaffold815|size291581	LN:291581
@SQ	SN:scaffold816|size290502	LN:290502
@SQ	SN:scaffold817|size441337	LN:441337
@SQ	SN:scaffold818|size326819	LN:326819
@SQ	SN:scaffold819|size288965	LN:288965
@SQ	SN:scaffold820|size325027	LN:325027
@SQ	SN:scaffold821|size400144	LN:400144
@SQ	SN:scaffold822|size287141	LN:287141
@SQ	SN:scaffold823|size422342	LN:422342
@SQ	SN:scaffold824|size571853	LN:571853
@SQ	SN:scaffold825|size285831	LN:285831
@SQ	SN:scaffold826|size285822	LN:285822
@SQ	SN:scaffold827|size285765	LN:285765
@SQ	SN:scaffold828|size493473	LN:493473
@SQ	SN:scaffold829|size301088	LN:301088
@SQ	SN:scaffold830|size284601	LN:284601
@SQ	SN:scaffold831|size474217	LN:474217
@SQ	SN:scaffold832|size282067	LN:282067
@SQ	SN:scaffold833|size331397	LN:331397
@SQ	SN:scaffold834|size458757	LN:458757
@SQ	SN:scaffold835|size280778	LN:280778
@SQ	SN:scaffold836|size463128	LN:463128
@SQ	SN:scaffold837|size279798	LN:279798
@SQ	SN:scaffold838|size278813	LN:278813
@SQ	SN:scaffold839|size385807	LN:385807
@SQ	SN:scaffold840|size627770	LN:627770
@SQ	SN:scaffold841|size277352	LN:277352
@SQ	SN:scaffold842|size275565	LN:275565
@SQ	SN:scaffold843|size314418	LN:314418
@SQ	SN:scaffold844|size457203	LN:457203
@SQ	SN:scaffold845|size299954	LN:299954
@SQ	SN:scaffold846|size634696	LN:634696
@SQ	SN:scaffold847|size447922	LN:447922
@SQ	SN:scaffold848|size294234	LN:294234
@SQ	SN:scaffold849|size279039	LN:279039
@SQ	SN:scaffold850|size322317	LN:322317
@SQ	SN:scaffold851|size264821	LN:264821
@SQ	SN:scaffold852|size363259	LN:363259
@SQ	SN:scaffold853|size632653	LN:632653
@SQ	SN:scaffold854|size263412	LN:263412
@SQ	SN:scaffold855|size497881	LN:497881
@SQ	SN:scaffold856|size262190	LN:262190
@SQ	SN:scaffold857|size261802	LN:261802
@SQ	SN:scaffold858|size325507	LN:325507
@SQ	SN:scaffold859|size257789	LN:257789
@SQ	SN:scaffold860|size257040	LN:257040
@SQ	SN:scaffold861|size256805	LN:256805
@SQ	SN:scaffold862|size329442	LN:329442
@SQ	SN:scaffold863|size292411	LN:292411
@SQ	SN:scaffold864|size254270	LN:254270
@SQ	SN:scaffold865|size253849	LN:253849
@SQ	SN:scaffold866|size268168	LN:268168
@SQ	SN:scaffold867|size252266	LN:252266
@SQ	SN:scaffold868|size252178	LN:252178
@SQ	SN:scaffold869|size251853	LN:251853
@SQ	SN:scaffold870|size537357	LN:537357
@SQ	SN:scaffold871|size250202	LN:250202
@SQ	SN:scaffold872|size515040	LN:515040
@SQ	SN:scaffold873|size248394	LN:248394
@SQ	SN:scaffold874|size247947	LN:247947
@SQ	SN:scaffold875|size247767	LN:247767
@SQ	SN:scaffold876|size498080	LN:498080
@SQ	SN:scaffold877|size263251	LN:263251
@SQ	SN:scaffold878|size266791	LN:266791
@SQ	SN:scaffold879|size353935	LN:353935
@SQ	SN:scaffold880|size244178	LN:244178
@SQ	SN:scaffold881|size243953	LN:243953
@SQ	SN:scaffold882|size534511	LN:534511
@SQ	SN:scaffold883|size490739	LN:490739
@SQ	SN:scaffold884|size243473	LN:243473
@SQ	SN:scaffold885|size379703	LN:379703
@SQ	SN:scaffold886|size242121	LN:242121
@SQ	SN:scaffold887|size265236	LN:265236
@SQ	SN:scaffold888|size240529	LN:240529
@SQ	SN:scaffold889|size639803	LN:639803
@SQ	SN:scaffold890|size369592	LN:369592
@SQ	SN:scaffold891|size238137	LN:238137
@SQ	SN:scaffold892|size252553	LN:252553
@SQ	SN:scaffold893|size264133	LN:264133
@SQ	SN:scaffold894|size234999	LN:234999
@SQ	SN:scaffold895|size312045	LN:312045
@SQ	SN:scaffold896|size253533	LN:253533
@SQ	SN:scaffold897|size450332	LN:450332
@SQ	SN:scaffold898|size232881	LN:232881
@SQ	SN:scaffold899|size232173	LN:232173
@SQ	SN:scaffold900|size396406	LN:396406
@SQ	SN:scaffold901|size252138	LN:252138
@SQ	SN:scaffold902|size230259	LN:230259
@SQ	SN:scaffold903|size249780	LN:249780
@SQ	SN:scaffold904|size228817	LN:228817
@SQ	SN:scaffold905|size227867	LN:227867
@SQ	SN:scaffold906|size227096	LN:227096
@SQ	SN:scaffold907|size226807	LN:226807
@SQ	SN:scaffold908|size226246	LN:226246
@SQ	SN:scaffold909|size297324	LN:297324
@SQ	SN:scaffold910|size320196	LN:320196
@SQ	SN:scaffold911|size224725	LN:224725
@SQ	SN:scaffold912|size222667	LN:222667
@SQ	SN:scaffold913|size238772	LN:238772
@SQ	SN:scaffold914|size222322	LN:222322
@SQ	SN:scaffold915|size217852	LN:217852
@SQ	SN:scaffold916|size217556	LN:217556
@SQ	SN:scaffold917|size217517	LN:217517
@SQ	SN:scaffold918|size217377	LN:217377
@SQ	SN:scaffold919|size216501	LN:216501
@SQ	SN:scaffold920|size216189	LN:216189
@SQ	SN:scaffold921|size455149	LN:455149
@SQ	SN:scaffold922|size254227	LN:254227
@SQ	SN:scaffold923|size215914	LN:215914
@SQ	SN:scaffold924|size215623	LN:215623
@SQ	SN:scaffold925|size235961	LN:235961
@SQ	SN:scaffold926|size215478	LN:215478
@SQ	SN:scaffold927|size424800	LN:424800
@SQ	SN:scaffold928|size213855	LN:213855
@SQ	SN:scaffold929|size211672	LN:211672
@SQ	SN:scaffold930|size544159	LN:544159
@SQ	SN:scaffold931|size210183	LN:210183
@SQ	SN:scaffold932|size385278	LN:385278
@SQ	SN:scaffold933|size209503	LN:209503
@SQ	SN:scaffold934|size291406	LN:291406
@SQ	SN:scaffold935|size360839	LN:360839
@SQ	SN:scaffold936|size208631	LN:208631
@SQ	SN:scaffold937|size259662	LN:259662
@SQ	SN:scaffold938|size284042	LN:284042
@SQ	SN:scaffold939|size346442	LN:346442
@SQ	SN:scaffold940|size203007	LN:203007
@SQ	SN:scaffold941|size201645	LN:201645
@SQ	SN:scaffold942|size201200	LN:201200
@SQ	SN:scaffold943|size200739	LN:200739
@SQ	SN:scaffold944|size200620	LN:200620
@SQ	SN:scaffold945|size198650	LN:198650
@SQ	SN:scaffold946|size252081	LN:252081
@SQ	SN:scaffold947|size901912	LN:901912
@SQ	SN:scaffold948|size198065	LN:198065
@SQ	SN:scaffold949|size197409	LN:197409
@SQ	SN:scaffold950|size195885	LN:195885
@SQ	SN:scaffold951|size238892	LN:238892
@SQ	SN:scaffold952|size261282	LN:261282
@SQ	SN:scaffold953|size194520	LN:194520
@SQ	SN:scaffold954|size194093	LN:194093
@SQ	SN:scaffold955|size208420	LN:208420
@SQ	SN:scaffold956|size193440	LN:193440
@SQ	SN:scaffold957|size216387	LN:216387
@SQ	SN:scaffold958|size193147	LN:193147
@SQ	SN:scaffold959|size192071	LN:192071
@SQ	SN:scaffold960|size322687	LN:322687
@SQ	SN:scaffold961|size239197	LN:239197
@SQ	SN:scaffold962|size328319	LN:328319
@SQ	SN:scaffold963|size389893	LN:389893
@SQ	SN:scaffold964|size189631	LN:189631
@SQ	SN:scaffold965|size186987	LN:186987
@SQ	SN:scaffold966|size223237	LN:223237
@SQ	SN:scaffold967|size186600	LN:186600
@SQ	SN:scaffold968|size220309	LN:220309
@SQ	SN:scaffold969|size437472	LN:437472
@SQ	SN:scaffold970|size185633	LN:185633
@SQ	SN:scaffold971|size185294	LN:185294
@SQ	SN:scaffold972|size311438	LN:311438
@SQ	SN:scaffold973|size184362	LN:184362
@SQ	SN:scaffold974|size183017	LN:183017
@SQ	SN:scaffold975|size321442	LN:321442
@SQ	SN:scaffold976|size245981	LN:245981
@SQ	SN:scaffold977|size182109	LN:182109
@SQ	SN:scaffold978|size181447	LN:181447
@SQ	SN:scaffold979|size278947	LN:278947
@SQ	SN:scaffold980|size180737	LN:180737
@SQ	SN:scaffold981|size180459	LN:180459
@SQ	SN:scaffold982|size179687	LN:179687
@SQ	SN:scaffold983|size179226	LN:179226
@SQ	SN:scaffold984|size179182	LN:179182
@SQ	SN:scaffold985|size178291	LN:178291
@SQ	SN:scaffold986|size178238	LN:178238
@SQ	SN:scaffold987|size178062	LN:178062
@SQ	SN:scaffold988|size177535	LN:177535
@SQ	SN:scaffold989|size177421	LN:177421
@SQ	SN:scaffold990|size176816	LN:176816
@SQ	SN:scaffold991|size176718	LN:176718
@SQ	SN:scaffold992|size255912	LN:255912
@SQ	SN:scaffold993|size175373	LN:175373
@SQ	SN:scaffold994|size201547	LN:201547
@SQ	SN:scaffold995|size175242	LN:175242
@SQ	SN:scaffold996|size174464	LN:174464
@SQ	SN:scaffold997|size262652	LN:262652
@SQ	SN:scaffold998|size237005	LN:237005
@SQ	SN:scaffold999|size173185	LN:173185
@SQ	SN:scaffold1000|size172898	LN:172898
@SQ	SN:scaffold1001|size273196	LN:273196
@SQ	SN:scaffold1002|size344885	LN:344885
@SQ	SN:scaffold1003|size170046	LN:170046
@SQ	SN:scaffold1004|size325356	LN:325356
@SQ	SN:scaffold1005|size198696	LN:198696
@SQ	SN:scaffold1006|size169839	LN:169839
@SQ	SN:scaffold1007|size169489	LN:169489
@SQ	SN:scaffold1008|size235002	LN:235002
@SQ	SN:scaffold1009|size206430	LN:206430
@SQ	SN:scaffold1010|size220063	LN:220063
@SQ	SN:scaffold1011|size207673	LN:207673
@SQ	SN:scaffold1012|size175534	LN:175534
@SQ	SN:scaffold1013|size290599	LN:290599
@SQ	SN:scaffold1014|size166634	LN:166634
@SQ	SN:scaffold1015|size166171	LN:166171
@SQ	SN:scaffold1016|size288123	LN:288123
@SQ	SN:scaffold1017|size165440	LN:165440
@SQ	SN:scaffold1018|size165217	LN:165217
@SQ	SN:scaffold1019|size164642	LN:164642
@SQ	SN:scaffold1020|size247358	LN:247358
@SQ	SN:scaffold1021|size175898	LN:175898
@SQ	SN:scaffold1022|size197095	LN:197095
@SQ	SN:scaffold1023|size163827	LN:163827
@SQ	SN:scaffold1024|size163657	LN:163657
@SQ	SN:scaffold1025|size162964	LN:162964
@SQ	SN:scaffold1026|size223248	LN:223248
@SQ	SN:scaffold1027|size162466	LN:162466
@SQ	SN:scaffold1028|size198748	LN:198748
@SQ	SN:scaffold1029|size161848	LN:161848
@SQ	SN:scaffold1030|size314223	LN:314223
@SQ	SN:scaffold1031|size161587	LN:161587
@SQ	SN:scaffold1032|size226565	LN:226565
@SQ	SN:scaffold1033|size160481	LN:160481
@SQ	SN:scaffold1034|size306557	LN:306557
@SQ	SN:scaffold1035|size217904	LN:217904
@SQ	SN:scaffold1036|size157997	LN:157997
@SQ	SN:scaffold1037|size177699	LN:177699
@SQ	SN:scaffold1038|size157528	LN:157528
@SQ	SN:scaffold1039|size156535	LN:156535
@SQ	SN:scaffold1040|size155870	LN:155870
@SQ	SN:scaffold1041|size283655	LN:283655
@SQ	SN:scaffold1042|size155821	LN:155821
@SQ	SN:scaffold1043|size155211	LN:155211
@SQ	SN:scaffold1044|size154935	LN:154935
@SQ	SN:scaffold1045|size154178	LN:154178
@SQ	SN:scaffold1046|size179959	LN:179959
@SQ	SN:scaffold1047|size191658	LN:191658
@SQ	SN:scaffold1048|size152279	LN:152279
@SQ	SN:scaffold1049|size174052	LN:174052
@SQ	SN:scaffold1050|size151912	LN:151912
@SQ	SN:scaffold1051|size236493	LN:236493
@SQ	SN:scaffold1052|size151379	LN:151379
@SQ	SN:scaffold1053|size227473	LN:227473
@SQ	SN:scaffold1054|size241825	LN:241825
@SQ	SN:scaffold1055|size150429	LN:150429
@SQ	SN:scaffold1056|size149028	LN:149028
@SQ	SN:scaffold1057|size147866	LN:147866
@SQ	SN:scaffold1058|size147365	LN:147365
@SQ	SN:scaffold1059|size147304	LN:147304
@SQ	SN:scaffold1060|size147257	LN:147257
@SQ	SN:scaffold1061|size327153	LN:327153
@SQ	SN:scaffold1062|size245716	LN:245716
@SQ	SN:scaffold1063|size185067	LN:185067
@SQ	SN:scaffold1064|size194134	LN:194134
@SQ	SN:scaffold1065|size259204	LN:259204
@SQ	SN:scaffold1066|size197313	LN:197313
@SQ	SN:scaffold1067|size192574	LN:192574
@SQ	SN:scaffold1068|size144476	LN:144476
@SQ	SN:scaffold1069|size144368	LN:144368
@SQ	SN:scaffold1070|size144365	LN:144365
@SQ	SN:scaffold1071|size144068	LN:144068
@SQ	SN:scaffold1072|size212853	LN:212853
@SQ	SN:scaffold1073|size220938	LN:220938
@SQ	SN:scaffold1074|size143096	LN:143096
@SQ	SN:scaffold1075|size289303	LN:289303
@SQ	SN:scaffold1076|size142779	LN:142779
@SQ	SN:scaffold1077|size170508	LN:170508
@SQ	SN:scaffold1078|size187466	LN:187466
@SQ	SN:scaffold1079|size181717	LN:181717
@SQ	SN:scaffold1080|size141911	LN:141911
@SQ	SN:scaffold1081|size181201	LN:181201
@SQ	SN:scaffold1082|size195360	LN:195360
@SQ	SN:scaffold1083|size141528	LN:141528
@SQ	SN:scaffold1084|size141079	LN:141079
@SQ	SN:scaffold1085|size151509	LN:151509
@SQ	SN:scaffold1086|size140170	LN:140170
@SQ	SN:scaffold1087|size139873	LN:139873
@SQ	SN:scaffold1088|size139802	LN:139802
@SQ	SN:scaffold1089|size139142	LN:139142
@SQ	SN:scaffold1090|size197611	LN:197611
@SQ	SN:scaffold1091|size138127	LN:138127
@SQ	SN:scaffold1092|size152462	LN:152462
@SQ	SN:scaffold1093|size137526	LN:137526
@SQ	SN:scaffold1094|size137523	LN:137523
@SQ	SN:scaffold1095|size224700	LN:224700
